Electricity.Timestep,Time,HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh],HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh],HH1 - Garden - Hedge Trimmer / Bosch AHS 550-24 ST [kWh],HH1 - Garden - Atika LH 2500 G [kWh],HH1 - Garden - Lawn Mower / Sabo 32-EL [kWh],HH1 - Kitchen - Washing Machine / Bosch WAE 28143 [kWh],HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh],HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh],HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].1,HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].2,HH1 - Kitchen - Vacuum Cleaner Robot / iRobot Roomba 555 [kWh].3
169320,4/27/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00294637928006,0
169380,4/27/2016 15:00,0.0,0.0723442173836456,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029675845038105,0
169440,4/27/2016 16:00,0.0,0.919304657214427,0.0,0.0,0.0,0.0,0.0676318636930214,0.0,0,0.002988413832203,0
169500,4/27/2016 17:00,0.0,0.79615276784974,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029737096650068,0
169560,4/27/2016 18:00,0.0,0.16045385506923,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029576232027886,0
169620,4/27/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030194075371469,0
169680,4/27/2016 20:00,0.903805047730327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030028298899414,0
169740,4/27/2016 21:00,0.0275660423224044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030451121803431,0
169800,4/27/2016 22:00,0.169045211101093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030058692435972,0
169860,4/27/2016 23:00,0.0017322402404371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029291536625461,0
169920,4/28/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029190784534651,0
169980,4/28/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030093361365932,0
170040,4/28/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030318166662677,0
170100,4/28/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029363974636178,0
170160,4/28/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030120314853212,0
170220,4/28/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002938069919786,0
170280,4/28/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030176406292578,0
170340,4/28/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030807992689725,0
170400,4/28/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029373573014348,0
170460,4/28/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030213774784612,0
170520,4/28/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029609892182692,0
170580,4/28/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029753123209855,0
170640,4/28/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030317700845603,0
170700,4/28/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030412854200536,0
170760,4/28/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029662525492587,0
170820,4/28/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029715534580026,0
170880,4/28/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030062227189465,0
170940,4/28/2016 17:00,0.0,0.0,0.282721156918893,0.0,0.0,0.0,0.0,0.0,0,0.0029278424129944,0
171000,4/28/2016 18:00,0.0,0.0,0.0,0.579821684267221,0.51001057508182,0.0,0.0,0.0,0,0.003004589409901,0
171060,4/28/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003053419556644,0
171120,4/28/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029526405146232,0
171180,4/28/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029856201718068,0
171240,4/28/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029344460775182,0
171300,4/28/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030045353933144,0
171360,4/29/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030049778009301,0
171420,4/29/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030542070688728,0
171480,4/29/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030031618421215,0
171540,4/29/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030484640822883,0
171600,4/29/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029289483100323,0
171660,4/29/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030982843774082,0
171720,4/29/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030618251359421,0
171780,4/29/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030280417635772,0
171840,4/29/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030519931057016,0
171900,4/29/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030185969247904,0
171960,4/29/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030029010167101,0
172020,4/29/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029763375758992,0
172080,4/29/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030269433657199,0
172140,4/29/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030114622948249,0
172200,4/29/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030323418973053,0
172260,4/29/2016 15:00,0.287234376719399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030347162963909,0
172320,4/29/2016 16:00,0.670144974480874,0.0,0.0,0.0,0.0,0.0,0.0881327037165701,0.0,0,0.003032847948866,0
172380,4/29/2016 17:00,0.184979177368852,0.0,0.294418188068244,0.0,0.0,0.0,0.0,0.0,0,0.0029458495023371,0
172440,4/29/2016 18:00,0.0054630055273224,0.0,0.0,0.637392559422987,0.543680101703135,0.0,0.0,0.0,0,0.0029126874643214,0
172500,4/29/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029803366695739,0
172560,4/29/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003004729902372,0
172620,4/29/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029622699802219,0
172680,4/29/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029825083413607,0
172740,4/29/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029274768047521,0
172800,4/30/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030223634825497,0
172860,4/30/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029808123558768,0
172920,4/30/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029369061849123,0
172980,4/30/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029507009508266,0
173040,4/30/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029968294764789,0
173100,4/30/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029418869460433,0
173160,4/30/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029990891064111,0
173220,4/30/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002987259029474,0
173280,4/30/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0018831645634314,0.0,0.0,0,0.0029398528173188,0
173340,4/30/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.901433082730068,0.0,0.0,0,0.0030051819812732,0
173400,4/30/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0818829277343821,0.0,0.0,0,0.0029797624407024,0
173460,4/30/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030056274761175,0
173520,4/30/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003074709638298,0
173580,4/30/2016 13:00,0.0,0.299625871295323,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029918786262511,0
173640,4/30/2016 14:00,0.0,0.899063563407189,0.0,0.0,0.0,0.665423353078822,0.0,0.0,0,0.0029343934864245,0
173700,4/30/2016 15:00,0.0,0.651279177569832,0.0,0.0,0.0,0.100320462728201,0.0,0.0251878872232582,0,0.0005583205598564,0
173760,4/30/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0994431602806206,0.0,0.0300985087821591,0,0.0,0
173820,4/30/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303688243646938,0,0.0,0
173880,4/30/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004509315422802,0,0.0029320954066046,0
173940,4/30/2016 19:00,0.943365364478961,0.634587809115102,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030170021076245,0
174000,4/30/2016 20:00,0.0272510163387978,0.818265504235116,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030025023871924,0
174060,4/30/2016 21:00,0.175774184396175,0.411295786533034,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002961856706835,0
174120,4/30/2016 22:00,0.0014309688825136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030808640059123,0
174180,4/30/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029944122719829,0
174240,5/1/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002961183343261,0
174300,5/1/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002978524045288,0
174360,5/1/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029924047516963,0
174420,5/1/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029266071566381,0
174480,5/1/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029127557549767,0
174540,5/1/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029663192730724,0
174600,5/1/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002930956440615,0
174660,5/1/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030431086440188,0
174720,5/1/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002924155387416,0
174780,5/1/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029829392452369,0
174840,5/1/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0694038752466611,0.0,0,0.003008007847762,0
174900,5/1/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029915857442772,0
174960,5/1/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029360800199581,0
175020,5/1/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030588866067445,0
175080,5/1/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029986338094424,0
175140,5/1/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029388938995782,0
175200,5/1/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029747275576512,0
175260,5/1/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029344694978686,0
175320,5/1/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030345098649796,0
175380,5/1/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030026298271043,0
175440,5/1/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030054860349058,0
175500,5/1/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030075934469894,0
175560,5/1/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029415845776243,0
175620,5/1/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029878656349015,0
175680,5/2/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030187150220047,0
175740,5/2/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030535513372348,0
175800,5/2/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030038908069667,0
175860,5/2/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029389706291862,0
175920,5/2/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030290945204097,0
175980,5/2/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002987026045977,0
176040,5/2/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030211654176118,0
176100,5/2/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030072665288315,0
176160,5/2/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029707894831327,0
176220,5/2/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029845842420651,0
176280,5/2/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0031135397936611,0
176340,5/2/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030183123049745,0
176400,5/2/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029868268915769,0
176460,5/2/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030061188890707,0
176520,5/2/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029674959780779,0
176580,5/2/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029944543184614,0
176640,5/2/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029935260004703,0
176700,5/2/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030160248174764,0
176760,5/2/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030475196332986,0
176820,5/2/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029933151946074,0
176880,5/2/2016 20:00,0.81550583089071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030384481026761,0
176940,5/2/2016 21:00,0.125472364273224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029839291550178,0
177000,5/2/2016 22:00,0.0325342134125682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030524452897829,0
177060,5/2/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00299566548086,0
177120,5/3/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002928008626964,0
177180,5/3/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029642366222371,0
177240,5/3/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029893726708402,0
177300,5/3/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029713750142314,0
177360,5/3/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029998221992494,0
177420,5/3/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029668482735253,0
177480,5/3/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029989832857466,0
177540,5/3/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030305460690368,0
177600,5/3/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030022035565423,0
177660,5/3/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002982221967072,0
177720,5/3/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002969680725219,0
177780,5/3/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029379416839394,0
177840,5/3/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029383038027045,0
177900,5/3/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002909551994466,0
177960,5/3/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030533494963708,0
178020,5/3/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030340893513369,0
178080,5/3/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030039850196974,0
178140,5/3/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.11623497957855,0.0,0,0.0029252359479569,0
178200,5/3/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0118389968790341,0.203052394780881,0.0,0,0.0029898358430603,0
178260,5/3/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.462332808749491,0.0,0.0,0,0.0029743795445318,0
178320,5/3/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0889879322616496,0.0,0.0,0,0.0030489945005138,0
178380,5/3/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003041506223768,0
178440,5/3/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029503189084522,0
178500,5/3/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002967335279826,0
178560,5/4/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030096968741107,0
178620,5/4/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030161625141627,0
178680,5/4/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029690509462,0
178740,5/4/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030236779876888,0
178800,5/4/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030155296005094,0
178860,5/4/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030077444580782,0
178920,5/4/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029736569063819,0
178980,5/4/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030501434963064,0
179040,5/4/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003011867258155,0
179100,5/4/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030488563796283,0
179160,5/4/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030225975514899,0
179220,5/4/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029365352321233,0
179280,5/4/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029861102351294,0
179340,5/4/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029582443685388,0
179400,5/4/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030304521162216,0
179460,5/4/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002992016582327,0
179520,5/4/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030647321265606,0
179580,5/4/2016 17:00,0.48027936786694,0.807001306101967,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029431175010601,0
179640,5/4/2016 18:00,0.421719593360656,0.797214329182734,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029703451808054,0
179700,5/4/2016 19:00,0.146511984969945,0.157644360229695,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00300464089844,0
179760,5/4/2016 20:00,0.0038213964234972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029941261378117,0
179820,5/4/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030000693103219,0
179880,5/4/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029905107588971,0
179940,5/4/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030435984084352,0
180000,5/5/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029393967251944,0
180060,5/5/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029823815864841,0
180120,5/5/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030080938589188,0
180180,5/5/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029571881811896,0
180240,5/5/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030447738771114,0
180300,5/5/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029810219311386,0
180360,5/5/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030011736866787,0
180420,5/5/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030256134092599,0
180480,5/5/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029458215731825,0
180540,5/5/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029783532850744,0
180600,5/5/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030426784254531,0
180660,5/5/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029878583409482,0
180720,5/5/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029555155203995,0
180780,5/5/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029904429481866,0
180840,5/5/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030231386367626,0
180900,5/5/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030147904523365,0
180960,5/5/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029046098155119,0
181020,5/5/2016 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029731311772905,0
181080,5/5/2016 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0850819179635793,0.0,0,0.0030599278302049,0
181140,5/5/2016 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029674841711204,0
181200,5/5/2016 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030252731502208,0
181260,5/5/2016 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030171883793178,0
181320,5/5/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029809866316031,0
181380,5/5/2016 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030399356342963,0
181440,5/6/2016 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002979626222562,0
181500,5/6/2016 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029779469004749,0
181560,5/6/2016 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030482038778021,0
181620,5/6/2016 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00306812494456,0
181680,5/6/2016 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029873958833207,0
181740,5/6/2016 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.003017293510183,0
181800,5/6/2016 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030056878661081,0
181860,5/6/2016 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029419618492458,0
181920,5/6/2016 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002989047772971,0
181980,5/6/2016 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029761527718352,0
182040,5/6/2016 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.002949967657306,0
182100,5/6/2016 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029274987041023,0
182160,5/6/2016 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029308476027889,0
182220,5/6/2016 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029919149956969,0
182280,5/6/2016 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029567715783746,0
182340,5/6/2016 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030139576955706,0
182400,5/6/2016 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0029305414288551,0
182460,5/6/2016 17:00,0.0005228804625683,0.0,0.311461544468788,0.525601116536464,0.0,0.0,0.0,0.0,0,0.0030079266649662,0
182520,5/6/2016 18:00,0.863079225273224,0.0,0.0,0.124287158494988,0.580727678621435,0.559109031554278,0.0,0.0,0,0.0029992575674068,0
182580,5/6/2016 19:00,0.0265886811311475,0.0,0.106569383282996,0.0,0.0,0.0980677880479249,0.0,0.0,0,0.003039485601557,0
182640,5/6/2016 20:00,0.136482449344262,0.0,0.205351019912965,0.640624161767703,0.182731884557242,0.0998420132807875,0.0,0.0,0,0.0030253384000551,0
182700,5/6/2016 21:00,0.0,0.0,0.0,0.0,0.365942065079147,0.0,0.0,0.0,0,0.0030317271392686,0
182760,5/6/2016 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0030153212050996,0
