Latitude (decimal degrees):	45.044
Longitude (decimal degrees):	7.639
Elevation (m):	257
Radiation database:	PVGIS-ERA5


Slope: 42 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	83.2
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190404:1730,547.78,0.0,17.53,0.57,4.55,10.34,1.17,0.0
20190404:1830,0.0,0.0,0.0,0.0,0.0,8.89,1.24,0.0
20190404:1930,0.0,0.0,0.0,0.0,0.0,7.42,1.31,0.0
20190404:2030,0.0,0.0,0.0,0.0,0.0,6.33,1.1,0.0
20190404:2130,0.0,0.0,0.0,0.0,0.0,5.61,1.1,0.0
20190404:2230,0.0,0.0,0.0,0.0,0.0,4.31,1.66,0.0
20190404:2330,0.0,0.0,0.0,0.0,0.0,3.4,1.86,0.0
20190405:0030,0.0,0.0,0.0,0.0,0.0,3.04,2.0,0.0
20190405:0130,0.0,0.0,0.0,0.0,0.0,2.16,1.86,0.0
20190405:0230,0.0,0.0,0.0,0.0,0.0,1.25,1.79,0.0
20190405:0330,0.0,0.0,0.0,0.0,0.0,0.89,1.72,0.0
20190405:0430,0.0,0.0,0.0,0.0,0.0,0.49,1.59,0.0
20190405:0530,466.2,12.63,12.28,1.13,3.84,0.21,1.45,0.0
20190405:0630,15500.32,168.99,68.48,5.4,14.42,0.4,1.31,0.0
20190405:0730,35293.84,397.26,98.93,10.36,24.79,5.19,0.83,0.0
20190405:0830,50389.56,616.01,121.36,14.97,34.48,8.93,0.14,0.0
20190405:0930,60140.63,755.19,141.11,18.06,42.8,11.34,0.9,0.0
20190405:1030,67737.19,904.26,130.02,20.77,48.72,13.06,1.17,0.0
20190405:1130,68943.49,936.38,126.66,21.49,51.04,14.43,1.24,0.0
20190405:1230,65507.76,879.97,127.02,20.65,49.09,15.4,1.17,0.0
20190405:1330,55968.14,687.83,157.04,17.83,43.43,16.09,1.03,0.0
20190405:1430,42957.83,487.54,145.53,13.96,35.27,16.4,1.1,0.0
20190405:1530,28933.54,328.98,100.02,10.15,25.68,16.38,1.31,0.0
20190405:1630,10342.98,111.61,69.33,5.16,15.35,15.99,1.52,0.0
20190405:1730,497.0,0.0,16.85,0.54,4.77,14.91,1.72,0.0
20190405:1830,0.0,0.0,0.0,0.0,0.0,12.77,1.86,0.0
20190405:1930,0.0,0.0,0.0,0.0,0.0,11.01,1.38,0.0
20190405:2030,0.0,0.0,0.0,0.0,0.0,10.19,1.03,0.0
20190405:2130,0.0,0.0,0.0,0.0,0.0,9.58,0.97,0.0
20190405:2230,0.0,0.0,0.0,0.0,0.0,9.02,0.97,0.0
20190405:2330,0.0,0.0,0.0,0.0,0.0,8.74,0.9,0.0
20190406:0030,0.0,0.0,0.0,0.0,0.0,8.58,0.83,0.0
20190406:0130,0.0,0.0,0.0,0.0,0.0,8.45,0.69,0.0
20190406:0230,0.0,0.0,0.0,0.0,0.0,8.07,0.69,0.0
20190406:0330,0.0,0.0,0.0,0.0,0.0,8.01,0.48,0.0
20190406:0430,0.0,0.0,0.0,0.0,0.0,7.69,0.34,0.0
20190406:0530,198.97,2.06,9.97,0.42,4.16,7.58,0.34,0.0
20190406:0630,2109.55,5.39,37.74,1.23,14.74,7.84,0.28,0.0
20190406:0730,5313.02,5.85,81.89,2.54,25.12,8.19,0.69,0.0
20190406:0830,13611.38,64.62,133.92,5.11,34.82,8.94,0.62,0.0
20190406:0930,19129.19,117.05,155.07,6.65,43.16,9.48,0.76,0.0
20190406:1030,28936.04,171.48,237.38,9.9,49.11,10.01,0.83,0.0
20190406:1130,22409.24,161.77,155.29,7.53,51.42,10.88,1.17,0.0
20190406:1230,19842.64,105.98,177.09,7.15,49.43,11.15,1.45,0.0
20190406:1330,11806.52,54.95,120.42,4.62,43.73,11.27,1.52,0.0
20190406:1430,13045.28,60.84,131.2,5.08,35.53,11.01,1.72,0.0
20190406:1530,19080.9,172.73,104.33,6.85,25.9,11.03,2.07,0.0
20190406:1630,6505.16,39.07,73.15,3.27,15.56,11.18,2.14,0.0
20190406:1730,404.6,0.0,14.85,0.48,4.98,10.6,1.66,0.0
20190406:1830,0.0,0.0,0.0,0.0,0.0,9.68,1.52,0.0
20190406:1930,0.0,0.0,0.0,0.0,0.0,8.71,1.38,0.0
20190406:2030,0.0,0.0,0.0,0.0,0.0,7.99,1.24,0.0
20190406:2130,0.0,0.0,0.0,0.0,0.0,7.64,1.31,0.0
20190406:2230,0.0,0.0,0.0,0.0,0.0,7.42,1.31,0.0
20190406:2330,0.0,0.0,0.0,0.0,0.0,7.21,1.17,0.0
20190407:0030,0.0,0.0,0.0,0.0,0.0,6.8,1.1,0.0
20190407:0130,0.0,0.0,0.0,0.0,0.0,6.73,0.9,0.0
20190407:0230,0.0,0.0,0.0,0.0,0.0,6.71,0.97,0.0
20190407:0330,0.0,0.0,0.0,0.0,0.0,6.69,0.97,0.0
20190407:0430,0.0,0.0,0.0,0.0,0.0,6.66,0.97,0.0
20190407:0530,302.2,0.1,12.64,0.38,4.48,6.58,0.69,0.0
20190407:0630,3748.75,2.93,63.16,1.93,15.06,6.81,0.55,0.0
20190407:0730,7144.52,7.02,105.43,3.25,25.45,7.93,0.69,0.0
20190407:0830,13200.95,21.97,171.24,5.45,35.17,8.21,0.69,0.0
20190407:0930,21757.39,69.91,239.64,8.24,43.53,8.99,0.48,0.0
20190407:1030,29365.6,120.77,298.37,10.76,49.49,9.96,0.21,0.0
20190407:1130,27647.32,103.18,293.18,10.36,51.79,10.76,0.14,0.0
20190407:1230,38218.41,233.3,315.04,13.17,49.77,10.99,0.69,0.0
20190407:1330,22299.34,96.12,223.95,8.34,44.02,11.69,0.62,0.0
20190407:1430,24407.24,130.74,219.9,8.92,35.78,11.28,0.21,0.0
20190407:1530,16453.53,79.18,163.21,6.48,26.13,11.51,0.48,0.0
20190407:1630,8400.76,53.32,87.62,4.12,15.77,11.03,0.76,0.0
20190407:1730,747.58,0.0,21.13,0.68,5.19,10.7,0.41,0.0
20190407:1830,0.0,0.0,0.0,0.0,0.0,10.0,0.21,0.0
20190407:1930,0.0,0.0,0.0,0.0,0.0,7.3,0.83,0.0
20190407:2030,0.0,0.0,0.0,0.0,0.0,6.67,0.97,0.0
20190407:2130,0.0,0.0,0.0,0.0,0.0,5.45,1.38,0.0
20190407:2230,0.0,0.0,0.0,0.0,0.0,4.71,1.38,0.0
20190407:2330,0.0,0.0,0.0,0.0,0.0,3.9,1.31,0.0
20190408:0030,0.0,0.0,0.0,0.0,0.0,3.38,1.24,0.0
20190408:0130,0.0,0.0,0.0,0.0,0.0,2.78,1.17,0.0
20190408:0230,0.0,0.0,0.0,0.0,0.0,2.16,1.17,0.0
20190408:0330,0.0,0.0,0.0,0.0,0.0,1.49,1.24,0.0
20190408:0430,0.0,0.0,0.0,0.0,0.0,1.02,1.17,0.0
20190408:0530,654.34,14.03,14.85,1.38,4.79,0.9,1.24,0.0
20190408:0630,15936.55,183.54,62.08,5.79,15.38,2.04,1.17,0.0
20190408:0730,35521.11,412.58,86.91,10.69,25.77,6.35,1.24,0.0
20190408:0830,50542.74,632.43,99.57,15.15,35.51,9.92,0.83,0.0
20190408:0930,60682.59,794.12,117.04,18.64,43.89,12.57,0.9,0.0
20190408:1030,66045.56,894.44,125.95,20.85,49.87,14.35,0.83,0.0
20190408:1130,66546.72,915.17,134.51,21.59,52.17,15.59,0.48,0.0
20190408:1230,63367.4,866.93,128.74,20.77,50.11,16.48,0.41,0.0
20190408:1330,55981.46,732.28,122.97,18.3,44.31,17.04,0.69,0.0
20190408:1430,44721.9,563.34,102.78,14.87,36.03,17.27,0.83,0.0
20190408:1530,28039.43,327.56,91.5,10.19,26.36,17.23,0.9,0.0
20190408:1630,10889.93,137.13,57.4,5.81,15.99,16.91,1.03,0.0
20190408:1730,666.83,0.0,20.09,0.65,5.4,16.06,1.1,0.0
20190408:1830,0.0,0.0,0.0,0.0,0.0,13.69,1.38,0.0
20190408:1930,0.0,0.0,0.0,0.0,0.0,12.7,1.24,0.0
20190408:2030,0.0,0.0,0.0,0.0,0.0,11.08,1.31,0.0
20190408:2130,0.0,0.0,0.0,0.0,0.0,9.41,1.1,0.0
20190408:2230,0.0,0.0,0.0,0.0,0.0,8.94,0.83,0.0
20190408:2330,0.0,0.0,0.0,0.0,0.0,7.85,0.69,0.0
20190409:0030,0.0,0.0,0.0,0.0,0.0,7.13,0.76,0.0
20190409:0130,0.0,0.0,0.0,0.0,0.0,6.25,0.83,0.0
20190409:0230,0.0,0.0,0.0,0.0,0.0,5.87,0.62,0.0
20190409:0330,0.0,0.0,0.0,0.0,0.0,5.41,0.69,0.0
20190409:0430,0.0,0.0,0.0,0.0,0.0,4.52,0.76,0.0
20190409:0530,651.02,14.11,14.82,1.4,5.11,3.65,0.83,0.0
20190409:0630,15420.4,174.68,65.04,5.74,15.69,3.97,0.83,0.0
20190409:0730,34063.4,396.08,90.81,10.54,26.09,8.64,0.62,0.0
20190409:0830,47688.93,593.15,110.97,14.72,35.84,12.04,0.14,0.0
20190409:0930,56760.68,733.31,132.24,17.87,44.25,13.99,0.21,0.0
20190409:1030,61267.0,779.42,168.61,19.62,50.25,15.31,0.48,0.0
20190409:1130,62852.92,823.75,150.57,20.23,52.54,16.26,0.76,0.0
20190409:1230,58383.22,731.33,163.04,18.91,50.45,16.85,0.83,0.0
20190409:1330,52956.16,665.88,133.39,17.27,44.6,17.19,0.9,0.0
20190409:1430,36033.1,376.61,152.38,12.17,36.28,17.33,0.97,0.0
20190409:1530,18725.42,181.43,98.83,7.06,26.58,16.92,1.59,0.0
20190409:1630,6446.88,47.76,67.32,3.44,16.2,15.59,2.28,0.0
20190409:1730,736.76,0.0,21.21,0.68,5.62,14.4,1.59,0.0
20190409:1830,0.0,0.0,0.0,0.0,0.0,13.21,1.24,0.0
20190409:1930,0.0,0.0,0.0,0.0,0.0,13.12,0.55,0.0
20190409:2030,0.0,0.0,0.0,0.0,0.0,12.35,0.41,0.0
20190409:2130,0.0,0.0,0.0,0.0,0.0,11.18,0.48,0.0
20190409:2230,0.0,0.0,0.0,0.0,0.0,9.7,0.48,0.0
20190409:2330,0.0,0.0,0.0,0.0,0.0,8.45,0.41,0.0
20190410:0030,0.0,0.0,0.0,0.0,0.0,7.64,0.62,0.0
20190410:0130,0.0,0.0,0.0,0.0,0.0,6.57,0.83,0.0
20190410:0230,0.0,0.0,0.0,0.0,0.0,5.8,0.9,0.0
20190410:0330,0.0,0.0,0.0,0.0,0.0,5.54,0.83,0.0
20190410:0430,0.0,0.0,0.0,0.0,0.0,5.43,0.69,0.0
20190410:0530,897.44,8.53,20.67,1.22,5.42,5.06,0.69,0.0
20190410:0630,13049.44,113.87,88.87,5.07,16.0,5.53,0.62,0.0
20190410:0730,30771.7,320.57,121.46,9.81,26.41,9.25,0.21,0.0
20190410:0830,44502.12,495.58,152.07,13.81,36.18,12.01,0.55,0.0
20190410:0930,53345.77,597.03,193.94,16.69,44.61,13.65,0.97,0.0
20190410:1030,58094.35,642.49,228.84,18.42,50.62,14.79,1.31,0.0
20190410:1130,54013.43,509.95,296.62,17.66,52.92,15.6,1.38,0.0
20190410:1230,46464.32,383.75,301.92,15.62,50.79,16.18,1.38,0.0
20190410:1330,42617.34,354.12,270.43,14.43,44.89,16.31,1.45,0.0
20190410:1430,30974.0,274.15,175.8,10.7,36.53,16.4,1.24,0.0
20190410:1530,18618.03,158.65,119.34,7.13,26.8,15.62,0.83,0.0
20190410:1630,6192.97,57.57,55.74,3.44,16.41,14.86,1.24,0.0
20190410:1730,979.85,0.0,25.33,0.82,5.83,13.3,0.76,0.0
20190410:1830,0.0,0.0,0.0,0.0,-4.57,12.41,1.38,0.0
20190410:1930,0.0,0.0,0.0,0.0,0.0,11.58,1.03,0.0
20190410:2030,0.0,0.0,0.0,0.0,0.0,10.74,1.1,0.0
20190410:2130,0.0,0.0,0.0,0.0,0.0,10.39,0.97,0.0
20190410:2230,0.0,0.0,0.0,0.0,0.0,10.14,0.76,0.0
20190410:2330,0.0,0.0,0.0,0.0,0.0,9.29,0.55,0.0
20190411:0030,0.0,0.0,0.0,0.0,0.0,8.52,0.62,0.0
20190411:0130,0.0,0.0,0.0,0.0,0.0,6.91,0.97,0.0
20190411:0230,0.0,0.0,0.0,0.0,0.0,6.77,0.83,0.0
20190411:0330,0.0,0.0,0.0,0.0,0.0,6.53,0.83,0.0
20190411:0430,0.0,0.0,0.0,0.0,-4.65,6.09,1.03,0.0
20190411:0530,1302.03,0.64,29.72,0.92,5.73,6.21,0.9,0.0
20190411:0630,5033.3,9.82,74.69,2.43,16.31,6.68,0.69,0.0
20190411:0730,10616.87,32.28,127.08,4.38,26.73,8.3,0.41,0.0
20190411:0830,19861.78,97.0,187.79,7.28,36.51,10.07,0.34,0.0
20190411:0930,19398.08,78.04,201.04,7.33,44.96,11.07,0.62,0.0
20190411:1030,24481.33,81.32,268.78,9.34,51.0,11.71,1.03,0.0
20190411:1130,21369.44,51.33,256.13,8.48,53.28,12.45,1.45,0.0
20190411:1230,12288.53,5.69,178.59,5.4,51.12,12.58,1.38,0.0
20190411:1330,12107.05,7.8,174.01,5.31,45.18,12.32,0.97,0.0
20190411:1430,12518.3,17.89,169.43,5.38,36.78,12.24,0.83,0.0
20190411:1530,8962.7,17.32,122.15,4.01,27.02,12.21,0.9,0.0
20190411:1630,4556.27,22.2,60.53,2.5,16.62,11.91,0.69,0.0
20190411:1730,468.7,0.0,16.13,0.52,6.04,11.62,0.48,0.0
20190411:1830,0.0,0.0,0.0,0.0,-4.35,10.93,1.1,0.0
20190411:1930,0.0,0.0,0.0,0.0,0.0,10.15,0.62,0.0
20190411:2030,0.0,0.0,0.0,0.0,0.0,9.91,0.69,0.0
20190411:2130,0.0,0.0,0.0,0.0,0.0,9.9,0.55,0.0
20190411:2230,0.0,0.0,0.0,0.0,0.0,9.73,0.34,0.0
20190411:2330,0.0,0.0,0.0,0.0,0.0,9.51,0.28,0.0
20190412:0030,0.0,0.0,0.0,0.0,0.0,9.08,0.69,0.0
20190412:0130,0.0,0.0,0.0,0.0,0.0,8.33,0.9,0.0
20190412:0230,0.0,0.0,0.0,0.0,0.0,8.16,1.03,0.0
20190412:0330,0.0,0.0,0.0,0.0,0.0,8.12,1.03,0.0
20190412:0430,0.0,0.0,0.0,0.0,-4.33,8.14,0.97,0.0
20190412:0530,351.32,0.0,13.71,0.41,6.04,8.1,0.83,0.0
20190412:0630,3603.06,19.42,46.89,1.84,16.62,8.46,0.55,0.0
20190412:0730,6528.46,3.64,101.15,3.07,27.04,9.63,0.97,0.0
20190412:0830,8762.06,0.0,135.23,4.01,36.84,10.1,0.97,0.0
20190412:0930,29234.07,183.88,229.76,10.03,45.31,10.48,0.9,0.0
20190412:1030,31447.69,215.85,231.95,10.7,51.37,11.63,0.76,0.0
20190412:1130,39066.73,331.05,232.39,12.89,53.65,12.38,0.55,0.0
20190412:1230,38393.24,287.16,273.1,13.22,51.45,13.34,0.21,0.0
20190412:1330,37941.19,322.16,229.26,12.89,45.46,14.0,0.55,0.0
20190412:1430,36681.62,347.88,185.83,12.61,37.02,14.63,0.76,0.0
20190412:1530,24511.3,223.73,137.79,9.25,27.24,14.82,0.97,0.0
20190412:1630,8432.39,69.69,77.0,4.52,16.83,14.68,1.17,0.0
20190412:1730,751.75,0.0,21.45,0.69,6.24,13.85,0.41,0.0
20190412:1830,0.0,0.0,0.0,0.0,-4.13,13.01,0.41,0.0
20190412:1930,0.0,0.0,0.0,0.0,0.0,10.24,0.83,0.0
20190412:2030,0.0,0.0,0.0,0.0,0.0,9.6,1.03,0.0
20190412:2130,0.0,0.0,0.0,0.0,0.0,10.1,0.69,0.0
20190412:2230,0.0,0.0,0.0,0.0,0.0,9.55,0.69,0.0
20190412:2330,0.0,0.0,0.0,0.0,0.0,6.83,1.38,0.0
20190413:0030,0.0,0.0,0.0,0.0,0.0,6.0,1.38,0.0
20190413:0130,0.0,0.0,0.0,0.0,0.0,5.59,1.24,0.0
20190413:0230,0.0,0.0,0.0,0.0,0.0,5.82,1.17,0.0
20190413:0330,0.0,0.0,0.0,0.0,0.0,5.41,1.31,0.0
20190413:0430,0.0,0.0,0.0,0.0,-4.02,5.06,1.38,0.0
20190413:0530,526.97,7.62,14.45,0.91,6.34,5.34,1.24,0.0
20190413:0630,4995.0,39.86,47.17,2.34,16.92,6.03,1.03,0.0
20190413:0730,5000.0,6.98,76.43,2.41,27.35,8.39,1.45,0.0
20190413:0830,15585.23,99.95,122.93,5.56,37.17,8.64,1.79,0.0
20190413:0930,20379.6,146.7,139.88,6.92,45.66,9.31,1.72,0.0
20190413:1030,26058.08,214.61,149.69,8.5,51.73,10.02,1.52,0.0
20190413:1130,23671.3,147.17,186.95,8.28,54.01,10.6,1.38,0.0
20190413:1230,27434.2,174.92,211.88,9.53,51.78,10.96,1.45,0.0
20190413:1330,32729.74,273.44,188.38,10.92,45.74,11.48,1.45,0.0
20190413:1430,26843.13,218.92,163.16,9.37,37.26,12.15,1.17,0.0
20190413:1530,14546.27,100.35,116.21,5.8,27.46,12.19,1.1,0.0
20190413:1630,4804.36,30.92,57.07,2.71,17.03,12.2,0.97,0.0
20190413:1730,684.32,0.0,20.09,0.65,6.45,11.65,0.41,0.0
20190413:1830,0.0,0.0,0.0,0.0,-3.91,11.1,1.03,0.0
20190413:1930,0.0,0.0,0.0,0.0,0.0,9.89,1.1,0.0
20190413:2030,0.0,0.0,0.0,0.0,0.0,8.5,1.31,0.0
20190413:2130,0.0,0.0,0.0,0.0,0.0,7.77,1.38,0.0
20190413:2230,0.0,0.0,0.0,0.0,0.0,7.89,1.1,0.0
20190413:2330,0.0,0.0,0.0,0.0,0.0,7.16,1.1,0.0
20190414:0030,0.0,0.0,0.0,0.0,0.0,6.78,1.24,0.0
20190414:0130,0.0,0.0,0.0,0.0,0.0,6.56,1.38,0.0
20190414:0230,0.0,0.0,0.0,0.0,0.0,6.55,1.59,0.0
20190414:0330,0.0,0.0,0.0,0.0,0.0,6.39,1.72,0.0
20190414:0430,0.0,0.0,0.0,0.0,-3.71,6.13,1.79,0.0
20190414:0530,566.93,6.81,15.4,0.89,6.64,5.65,1.86,0.0
20190414:0630,8292.53,96.51,40.35,3.54,17.22,5.62,1.93,0.0
20190414:0730,20255.56,196.28,89.39,6.71,27.66,6.9,1.79,0.0
20190414:0830,29916.72,282.57,129.61,9.35,37.49,7.73,2.21,0.0
20190414:0930,30554.41,223.29,198.39,9.97,46.0,8.16,2.41,0.0
20190414:1030,41615.01,366.82,209.79,13.01,52.1,8.44,2.48,0.0
20190414:1130,50000.78,468.08,232.47,15.59,54.38,8.96,2.69,0.0
20190414:1230,34664.47,290.86,189.42,11.19,52.11,9.51,2.48,0.0
20190414:1330,42466.66,345.84,249.48,13.98,46.02,9.52,2.21,0.0
20190414:1430,34605.36,333.89,152.08,11.6,37.5,10.03,1.59,0.0
20190414:1530,24950.86,243.99,115.22,9.29,27.68,10.19,1.38,0.0
20190414:1630,8271.72,53.31,85.52,4.31,17.24,10.16,1.66,0.0
20190414:1730,780.89,0.0,21.61,0.7,6.66,9.36,1.1,0.0
20190414:1830,0.0,0.0,0.0,0.0,-3.69,8.78,0.76,0.0
20190414:1930,0.0,0.0,0.0,0.0,0.0,7.84,0.28,0.0
20190414:2030,0.0,0.0,0.0,0.0,0.0,7.16,0.62,0.0
20190414:2130,0.0,0.0,0.0,0.0,0.0,6.66,0.76,0.0
20190414:2230,0.0,0.0,0.0,0.0,0.0,6.57,0.69,0.0
20190414:2330,0.0,0.0,0.0,0.0,0.0,5.97,0.9,0.0
20190415:0030,0.0,0.0,0.0,0.0,0.0,6.14,0.83,0.0
20190415:0130,0.0,0.0,0.0,0.0,0.0,6.31,0.76,0.0
20190415:0230,0.0,0.0,0.0,0.0,0.0,6.16,1.1,0.0
20190415:0330,0.0,0.0,0.0,0.0,0.0,5.72,1.24,0.0
20190415:0430,0.0,0.0,0.0,0.0,-3.41,5.55,1.31,0.0
20190415:0530,1369.46,12.59,26.58,1.63,6.94,5.05,1.45,0.0
20190415:0630,16242.91,185.5,66.3,6.47,17.52,5.86,1.1,0.0
20190415:0730,32978.66,379.2,91.42,10.73,27.96,8.89,0.62,0.0
20190415:0830,47377.58,572.31,119.55,15.07,37.81,11.09,0.34,0.0
20190415:0930,59075.86,784.38,117.61,19.22,46.35,12.73,0.14,0.0
20190415:1030,61036.4,794.93,144.45,20.0,52.46,14.07,0.34,0.0
20190415:1130,62024.58,774.04,178.66,20.47,54.73,14.77,0.69,0.0
20190415:1230,57183.59,665.66,196.79,18.92,52.43,15.46,1.03,0.0
20190415:1330,48573.05,525.1,189.98,16.22,46.29,15.78,1.38,0.0
20190415:1430,37959.5,380.32,169.78,13.13,37.74,15.81,1.66,0.0
20190415:1530,24506.3,212.98,147.95,9.46,27.89,15.76,1.79,0.0
20190415:1630,9714.44,76.96,89.12,5.26,17.44,15.33,1.93,0.0
20190415:1730,989.84,0.0,25.61,0.83,6.87,14.55,1.66,0.0
20190415:1830,0.0,0.0,0.0,0.0,-3.48,13.03,0.9,0.0
20190415:1930,0.0,0.0,0.0,0.0,0.0,12.95,0.62,0.0
20190415:2030,0.0,0.0,0.0,0.0,0.0,12.33,0.76,0.0
20190415:2130,0.0,0.0,0.0,0.0,0.0,11.47,1.03,0.0
20190415:2230,0.0,0.0,0.0,0.0,0.0,9.75,1.17,0.0
20190415:2330,0.0,0.0,0.0,0.0,0.0,8.95,1.17,0.0
20190416:0030,0.0,0.0,0.0,0.0,0.0,7.64,1.24,0.0
20190416:0130,0.0,0.0,0.0,0.0,0.0,6.24,1.38,0.0
20190416:0230,0.0,0.0,0.0,0.0,0.0,5.34,1.38,0.0
20190416:0330,0.0,0.0,0.0,0.0,0.0,4.96,1.38,0.0
20190416:0430,0.0,0.0,0.0,0.0,-3.1,5.04,1.31,0.0
20190416:0530,1797.37,8.58,34.4,1.61,7.24,5.08,1.24,0.0
20190416:0630,8181.81,35.46,93.95,3.62,17.81,6.61,0.97,0.0
20190416:0730,12341.81,40.34,143.15,5.04,28.26,9.63,0.41,0.0
20190416:0830,20428.72,97.76,196.81,7.64,38.12,11.07,0.07,0.0
20190416:0930,24830.98,103.43,253.62,9.34,46.68,11.96,0.34,0.0
20190416:1030,32567.4,176.24,293.84,11.78,52.82,12.58,0.34,0.0
20190416:1130,30730.9,158.24,286.78,11.31,55.09,13.19,0.21,0.0
20190416:1230,33329.14,199.16,282.88,12.01,52.75,13.58,0.55,0.0
20190416:1330,32453.35,238.18,230.25,11.45,46.57,14.09,0.69,0.0
20190416:1430,23884.42,186.6,158.94,8.69,37.98,14.41,0.69,0.0
20190416:1530,18465.68,157.49,116.99,7.32,28.1,14.38,0.76,0.0
20190416:1630,7537.46,74.3,61.09,4.39,17.65,14.21,0.76,0.0
20190416:1730,1118.88,0.0,27.69,0.89,7.07,13.73,0.69,0.0
20190416:1830,0.0,0.0,0.0,0.0,-3.26,12.64,0.69,0.0
20190416:1930,0.0,0.0,0.0,0.0,0.0,11.65,1.03,0.0
20190416:2030,0.0,0.0,0.0,0.0,0.0,10.86,1.17,0.0
20190416:2130,0.0,0.0,0.0,0.0,0.0,10.5,1.17,0.0
20190416:2230,0.0,0.0,0.0,0.0,0.0,10.28,1.17,0.0
20190416:2330,0.0,0.0,0.0,0.0,0.0,10.03,1.17,0.0
20190417:0030,0.0,0.0,0.0,0.0,0.0,9.87,1.1,0.0
20190417:0130,0.0,0.0,0.0,0.0,0.0,9.74,1.03,0.0
20190417:0230,0.0,0.0,0.0,0.0,0.0,8.46,1.1,0.0
20190417:0330,0.0,0.0,0.0,0.0,0.0,7.37,1.1,0.0
20190417:0430,0.0,0.0,0.0,0.0,-2.8,7.25,1.1,0.0
20190417:0530,1039.79,11.13,21.92,1.4,7.53,7.31,1.17,0.0
20190417:0630,14962.52,173.56,60.87,6.16,18.1,7.51,1.31,0.0
20190417:0730,28646.32,330.4,82.28,9.6,28.56,11.66,0.69,0.0
20190417:0830,39035.92,454.14,114.62,12.66,38.43,13.6,0.21,0.0
20190417:0930,40587.7,450.46,143.29,13.15,47.02,14.75,0.34,0.0
20190417:1030,35450.35,374.78,138.47,11.5,53.17,15.35,0.62,0.0
20190417:1130,33961.0,315.71,177.03,11.38,55.44,15.48,0.55,0.0
20190417:1230,26381.09,215.27,167.81,9.23,53.07,15.83,0.34,0.0
20190417:1330,23792.85,182.13,164.14,8.57,46.84,15.93,0.41,0.0
20190417:1430,22911.23,219.24,114.63,8.26,38.21,16.1,0.55,0.0
20190417:1530,16135.52,127.59,116.19,6.6,28.31,16.13,0.48,0.0
20190417:1630,8099.39,85.51,61.06,4.84,17.85,16.06,0.41,0.0
20190417:1730,919.91,0.0,24.53,0.79,7.28,15.63,0.34,0.0
20190417:1830,0.0,0.0,0.0,0.0,-3.04,14.82,0.55,0.0
20190417:1930,0.0,0.0,0.0,0.0,0.0,13.16,1.31,0.0
20190417:2030,0.0,0.0,0.0,0.0,0.0,11.48,1.59,0.0
20190417:2130,0.0,0.0,0.0,0.0,0.0,10.56,1.59,0.0
20190417:2230,0.0,0.0,0.0,0.0,0.0,10.04,1.38,0.0
20190417:2330,0.0,0.0,0.0,0.0,0.0,9.59,1.31,0.0
20190418:0030,0.0,0.0,0.0,0.0,0.0,8.79,1.31,0.0
20190418:0130,0.0,0.0,0.0,0.0,0.0,8.22,1.31,0.0
20190418:0230,0.0,0.0,0.0,0.0,0.0,7.71,1.31,0.0
20190418:0330,0.0,0.0,0.0,0.0,0.0,7.51,1.31,0.0
20190418:0430,0.0,0.0,0.0,0.0,-2.51,7.31,1.24,0.0
20190418:0530,1169.66,12.29,23.53,1.54,7.81,7.32,1.24,0.0
20190418:0630,8990.17,80.27,65.49,3.96,18.39,8.47,1.1,0.0
20190418:0730,19518.8,187.61,95.9,6.87,28.85,11.99,0.76,0.0
20190418:0830,27996.14,244.56,158.04,9.5,38.74,14.19,0.83,0.0
20190418:0930,34672.79,320.89,177.0,11.45,47.35,15.1,1.45,0.0
20190418:1030,39613.68,412.38,158.56,12.81,53.53,15.75,1.66,0.0
20190418:1130,45282.17,476.98,183.39,14.8,55.79,16.26,1.66,0.0
20190418:1230,42887.9,439.88,186.24,14.28,53.38,16.96,1.59,0.0
20190418:1330,35260.54,340.52,171.39,12.09,47.1,17.27,1.45,0.0
20190418:1430,24490.48,223.78,133.28,8.9,38.44,17.42,1.24,0.0
20190418:1530,12158.66,73.0,114.81,5.22,28.52,17.34,1.17,0.0
20190418:1630,4847.65,16.87,70.72,2.7,18.05,16.93,0.9,0.0
20190418:1730,812.52,0.0,22.69,0.73,7.48,16.04,0.83,0.0
20190418:1830,0.0,0.0,0.0,0.0,-2.83,14.83,1.31,0.0
20190418:1930,0.0,0.0,0.0,0.0,0.0,13.09,1.52,0.0
20190418:2030,0.0,0.0,0.0,0.0,0.0,11.91,1.66,0.0
20190418:2130,0.0,0.0,0.0,0.0,0.0,10.87,1.72,0.0
20190418:2230,0.0,0.0,0.0,0.0,0.0,10.18,1.72,0.0
20190418:2330,0.0,0.0,0.0,0.0,0.0,10.02,1.72,0.0
20190419:0030,0.0,0.0,0.0,0.0,0.0,9.86,1.72,0.0
20190419:0130,0.0,0.0,0.0,0.0,0.0,9.44,1.72,0.0
20190419:0230,0.0,0.0,0.0,0.0,0.0,9.09,1.66,0.0
20190419:0330,0.0,0.0,0.0,0.0,0.0,8.4,1.66,0.0
20190419:0430,0.0,0.0,0.0,0.0,-2.21,7.89,1.59,0.0
20190419:0530,1481.02,17.39,26.51,2.0,8.1,7.49,1.45,0.0
