Latitude (decimal degrees):	45.045
Longitude (decimal degrees):	7.636
Elevation (m):	262
Radiation database:	PVGIS-SARAH3


Slope: 41 deg. (optimum)
Azimuth: -1 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	31.8
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20201130:2310,0.0,0.0,0.0,0.0,0.0,2.2,0.62,0.0
20201201:0010,0.0,0.0,0.0,0.0,0.0,1.87,0.76,0.0
20201201:0110,0.0,0.0,0.0,0.0,0.0,1.55,0.83,0.0
20201201:0210,0.0,0.0,0.0,0.0,0.0,1.43,0.83,0.0
20201201:0310,0.0,0.0,0.0,0.0,0.0,1.52,0.76,0.0
20201201:0410,0.0,0.0,0.0,0.0,0.0,1.59,0.69,0.0
20201201:0510,0.0,0.0,0.0,0.0,0.0,1.46,0.69,0.0
20201201:0610,0.0,0.0,0.0,0.0,0.0,1.47,0.48,0.0
20201201:0710,229.24,9.3,9.27,0.27,2.55,2.15,0.28,0.0
20201201:0810,1685.92,13.24,60.58,1.71,10.61,1.97,0.48,0.0
20201201:0910,1529.08,0.0,68.43,1.9,17.05,2.97,0.83,0.0
20201201:1010,1622.42,0.0,71.93,2.0,21.38,3.66,1.17,0.0
20201201:1110,833.12,0.0,42.99,1.2,23.15,3.9,1.31,0.0
20201201:1210,477.2,0.0,28.95,0.81,22.15,4.15,1.66,0.0
20201201:1310,606.11,0.0,34.21,0.95,18.5,4.54,1.79,0.0
20201201:1410,717.87,0.0,38.6,1.07,12.59,4.41,1.79,0.0
20201201:1510,0.0,0.0,5.26,0.15,4.94,3.85,1.66,0.0
20201201:1610,0.0,0.0,0.0,0.0,0.0,3.22,1.31,0.0
20201201:1710,0.0,0.0,0.0,0.0,0.0,2.9,1.03,0.0
20201201:1810,0.0,0.0,0.0,0.0,0.0,2.71,0.83,0.0
20201201:1910,0.0,0.0,0.0,0.0,0.0,2.52,1.17,0.0
20201201:2010,0.0,0.0,0.0,0.0,0.0,2.46,1.24,0.0
20201201:2110,0.0,0.0,0.0,0.0,0.0,2.21,1.17,0.0
20201201:2210,0.0,0.0,0.0,0.0,0.0,1.81,0.97,0.0
20201201:2310,0.0,0.0,0.0,0.0,0.0,1.61,1.66,0.0
20201202:0010,0.0,0.0,0.0,0.0,0.0,1.76,1.31,0.0
20201202:0110,0.0,0.0,0.0,0.0,0.0,1.81,0.28,0.0
20201202:0210,0.0,0.0,0.0,0.0,0.0,1.58,0.21,0.0
20201202:0310,0.0,0.0,0.0,0.0,0.0,1.38,0.34,0.0
20201202:0410,0.0,0.0,0.0,0.0,0.0,1.15,0.14,0.0
20201202:0510,0.0,0.0,0.0,0.0,0.0,1.14,0.21,0.0
20201202:0610,0.0,0.0,0.0,0.0,0.0,1.07,0.41,0.0
20201202:0710,0.0,0.0,1.75,0.05,2.37,0.79,0.14,0.0
20201202:0810,2328.86,26.83,69.2,1.95,10.43,0.98,0.41,0.0
20201202:0910,1637.98,0.0,71.93,2.0,16.88,1.56,0.69,0.0
20201202:1010,4546.28,28.49,143.06,4.1,21.21,2.01,1.1,0.0
20201202:1110,3522.34,6.9,130.25,3.66,22.99,2.44,1.45,0.0
20201202:1210,3398.52,6.99,125.9,3.54,22.01,2.51,1.72,0.0
20201202:1310,2584.77,5.0,100.05,2.81,18.38,2.39,1.52,0.0
20201202:1410,771.52,0.0,40.35,1.12,12.5,2.19,1.24,0.0
20201202:1510,434.34,5.42,21.72,0.61,4.87,1.72,0.83,0.0
20201202:1610,0.0,0.0,0.0,0.0,0.0,1.49,0.48,0.0
20201202:1710,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0
20201202:1810,0.0,0.0,0.0,0.0,0.0,1.39,0.28,0.0
20201202:1910,0.0,0.0,0.0,0.0,0.0,1.58,1.1,0.0
20201202:2010,0.0,0.0,0.0,0.0,0.0,1.58,0.28,0.0
20201202:2110,0.0,0.0,0.0,0.0,0.0,1.51,0.14,0.0
20201202:2210,0.0,0.0,0.0,0.0,0.0,1.48,0.48,0.0
20201202:2310,0.0,0.0,0.0,0.0,0.0,1.38,0.9,0.0
20201203:0010,0.0,0.0,0.0,0.0,0.0,0.71,1.1,0.0
20201203:0110,0.0,0.0,0.0,0.0,0.0,-0.32,1.03,0.0
20201203:0210,0.0,0.0,0.0,0.0,0.0,-1.35,0.76,0.0
20201203:0310,0.0,0.0,0.0,0.0,0.0,-1.33,0.55,0.0
20201203:0410,0.0,0.0,0.0,0.0,0.0,-1.64,0.34,0.0
20201203:0510,0.0,0.0,0.0,0.0,0.0,-1.97,0.48,0.0
20201203:0610,0.0,0.0,0.0,0.0,0.0,-2.24,0.55,0.0
20201203:0710,10.48,0.0,6.14,0.17,2.2,-1.3,0.41,0.0
20201203:0810,6901.82,152.93,98.16,2.86,10.26,-0.65,0.48,0.0
20201203:0910,8985.25,171.42,153.51,4.74,16.71,1.44,0.07,0.0
20201203:1010,6579.55,76.4,166.46,4.91,21.05,3.69,0.48,0.0
20201203:1110,6240.78,60.05,171.81,5.03,22.84,4.71,0.83,0.0
20201203:1210,7234.87,88.98,177.5,5.27,21.88,5.34,1.17,0.0
20201203:1310,3460.43,20.09,116.52,3.32,18.28,5.47,1.45,0.0
20201203:1410,2252.66,18.04,76.63,2.17,12.42,5.18,1.45,0.0
20201203:1510,826.77,16.49,26.93,0.76,4.8,4.39,1.17,0.0
20201203:1610,0.0,0.0,0.0,0.0,0.0,3.1,1.38,0.0
20201203:1710,0.0,0.0,0.0,0.0,0.0,1.72,1.17,0.0
20201203:1810,0.0,0.0,0.0,0.0,0.0,1.65,0.97,0.0
20201203:1910,0.0,0.0,0.0,0.0,0.0,1.72,1.1,0.0
20201203:2010,0.0,0.0,0.0,0.0,0.0,1.81,0.9,0.0
20201203:2110,0.0,0.0,0.0,0.0,0.0,1.75,0.62,0.0
20201203:2210,0.0,0.0,0.0,0.0,0.0,1.68,0.41,0.0
20201203:2310,0.0,0.0,0.0,0.0,0.0,1.5,0.48,0.0
20201204:0010,0.0,0.0,0.0,0.0,0.0,1.27,0.69,0.0
20201204:0110,0.0,0.0,0.0,0.0,0.0,1.0,0.69,0.0
20201204:0210,0.0,0.0,0.0,0.0,0.0,0.83,0.76,0.0
20201204:0310,0.0,0.0,0.0,0.0,0.0,0.71,0.83,0.0
20201204:0410,0.0,0.0,0.0,0.0,0.0,0.51,0.83,0.0
20201204:0510,0.0,0.0,0.0,0.0,0.0,0.39,0.69,0.0
20201204:0610,0.0,0.0,0.0,0.0,0.0,0.31,0.62,0.0
20201204:0710,22.54,0.0,7.02,0.2,2.04,-0.14,0.62,0.0
20201204:0810,129.86,0.0,13.16,0.37,10.09,-0.08,0.41,0.0
20201204:0910,1453.2,0.0,64.92,1.81,16.54,-0.16,0.76,0.0
20201204:1010,1376.68,0.0,62.28,1.73,20.89,0.25,0.9,0.0
20201204:1110,2924.18,2.32,113.55,3.17,22.7,0.4,1.17,0.0
20201204:1210,1036.64,0.0,50.0,1.39,21.76,0.5,1.24,0.0
20201204:1310,5439.09,60.56,139.81,4.08,18.18,0.49,1.1,0.0
20201204:1410,5675.31,102.91,106.16,3.1,12.34,0.58,1.1,0.0
20201204:1510,4949.19,150.37,39.57,1.24,4.75,0.44,0.97,0.0
20201204:1610,0.0,0.0,0.0,0.0,0.0,0.23,0.76,0.0
20201204:1710,0.0,0.0,0.0,0.0,0.0,-0.17,0.69,0.0
20201204:1810,0.0,0.0,0.0,0.0,0.0,-0.35,0.83,0.0
20201204:1910,0.0,0.0,0.0,0.0,0.0,-0.62,1.03,0.0
20201204:2010,0.0,0.0,0.0,0.0,0.0,-0.78,0.9,0.0
20201204:2110,0.0,0.0,0.0,0.0,0.0,-0.5,0.41,0.0
20201204:2210,0.0,0.0,0.0,0.0,0.0,-0.71,0.21,0.0
20201204:2310,0.0,0.0,0.0,0.0,0.0,-1.2,0.62,0.0
20201205:0010,0.0,0.0,0.0,0.0,0.0,-1.07,0.34,0.0
20201205:0110,0.0,0.0,0.0,0.0,0.0,-1.89,0.28,0.0
20201205:0210,0.0,0.0,0.0,0.0,0.0,-1.96,0.28,0.0
20201205:0310,0.0,0.0,0.0,0.0,0.0,-1.79,0.9,0.0
20201205:0410,0.0,0.0,0.0,0.0,0.0,-4.15,1.45,0.0
20201205:0510,0.0,0.0,0.0,0.0,0.0,-4.14,1.17,0.0
20201205:0610,0.0,0.0,0.0,0.0,0.0,-3.78,1.03,0.0
20201205:0710,0.0,0.0,1.75,0.05,1.88,-4.72,1.17,0.0
20201205:0810,863.6,0.0,42.99,1.2,9.93,-3.22,0.9,0.0
20201205:0910,1237.62,0.0,57.02,1.59,16.39,-1.14,0.34,0.0
20201205:1010,621.98,0.0,34.21,0.95,20.74,-0.55,0.97,0.0
20201205:1110,2926.08,2.33,113.56,3.17,22.57,0.23,1.03,0.0
20201205:1210,3155.32,4.72,119.3,3.34,21.64,0.91,0.9,0.0
20201205:1310,1419.54,0.0,64.04,1.78,18.09,1.16,0.9,0.0
20201205:1410,961.39,0.0,47.37,1.32,12.27,1.18,0.83,0.0
20201205:1510,441.64,5.64,21.75,0.61,4.7,1.16,0.9,0.0
20201205:1610,0.0,0.0,0.0,0.0,0.0,1.26,0.83,0.0
20201205:1710,0.0,0.0,0.0,0.0,0.0,1.69,0.69,0.0
20201205:1810,0.0,0.0,0.0,0.0,0.0,1.12,0.69,0.0
20201205:1910,0.0,0.0,0.0,0.0,0.0,0.93,0.28,0.0
20201205:2010,0.0,0.0,0.0,0.0,0.0,0.83,0.21,0.0
20201205:2110,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0
20201205:2210,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0
20201205:2310,0.0,0.0,0.0,0.0,0.0,0.48,0.14,0.0
20201206:0010,0.0,0.0,0.0,0.0,0.0,0.41,0.28,0.0
20201206:0110,0.0,0.0,0.0,0.0,0.0,0.3,0.55,0.0
20201206:0210,0.0,0.0,0.0,0.0,0.0,-0.04,0.69,0.0
20201206:0310,0.0,0.0,0.0,0.0,0.0,-0.19,0.76,0.0
20201206:0410,0.0,0.0,0.0,0.0,0.0,-0.09,0.76,0.0
20201206:0510,0.0,0.0,0.0,0.0,0.0,-0.03,0.69,0.0
20201206:0610,0.0,0.0,0.0,0.0,0.0,0.29,0.55,0.0
20201206:0710,0.0,0.0,2.43,0.07,1.72,0.89,0.83,0.0
20201206:0810,1234.12,7.06,50.46,1.42,9.78,1.63,0.55,0.0
20201206:0910,2068.2,2.69,84.71,2.37,16.23,2.63,0.55,0.0
20201206:1010,12724.13,266.73,195.47,6.47,20.6,3.85,0.55,0.0
20201206:1110,15500.98,360.44,210.07,7.57,22.44,4.8,0.48,0.0
20201206:1210,9055.74,142.32,188.79,5.76,21.54,5.44,0.83,0.0
20201206:1310,13689.01,325.95,170.33,6.05,18.0,4.35,1.17,0.0
20201206:1410,993.14,0.0,49.13,1.37,12.21,4.36,1.17,0.0
20201206:1510,47.94,0.0,8.77,0.24,4.65,4.08,1.1,0.0
20201206:1610,0.0,0.0,0.0,0.0,0.0,4.09,1.24,0.0
20201206:1710,0.0,0.0,0.0,0.0,0.0,3.79,0.55,0.0
20201206:1810,0.0,0.0,0.0,0.0,0.0,3.45,0.14,0.0
20201206:1910,0.0,0.0,0.0,0.0,0.0,3.02,0.76,0.0
20201206:2010,0.0,0.0,0.0,0.0,0.0,2.07,0.62,0.0
20201206:2110,0.0,0.0,0.0,0.0,0.0,0.9,0.41,0.0
20201206:2210,0.0,0.0,0.0,0.0,0.0,0.07,0.48,0.0
20201206:2310,0.0,0.0,0.0,0.0,0.0,-0.4,0.55,0.0
20201207:0010,0.0,0.0,0.0,0.0,0.0,-0.44,0.62,0.0
20201207:0110,0.0,0.0,0.0,0.0,0.0,-0.22,0.83,0.0
20201207:0210,0.0,0.0,0.0,0.0,0.0,-1.23,1.17,0.0
20201207:0310,0.0,0.0,0.0,0.0,0.0,-1.27,1.03,0.0
20201207:0410,0.0,0.0,0.0,0.0,0.0,-0.81,0.76,0.0
20201207:0510,0.0,0.0,0.0,0.0,0.0,-1.15,0.9,0.0
20201207:0610,0.0,0.0,0.0,0.0,0.0,-2.47,1.45,0.0
20201207:0710,0.0,0.0,0.81,0.02,1.57,-1.93,1.17,0.0
20201207:0810,220.98,0.0,17.54,0.49,9.63,-0.23,0.34,0.0
20201207:0910,507.05,0.0,29.83,0.83,16.09,0.75,0.14,0.0
20201207:1010,6115.05,65.78,159.61,4.66,20.46,1.84,0.21,0.0
20201207:1110,2437.45,0.0,100.01,2.78,22.32,1.95,0.69,0.0
20201207:1210,4239.26,21.43,139.66,3.98,21.44,1.79,1.03,0.0
20201207:1310,1169.35,0.0,55.27,1.54,17.92,2.41,0.97,0.0
20201207:1410,1772.6,9.23,67.61,1.9,12.15,2.24,0.97,0.0
20201207:1510,1376.36,34.54,29.57,0.83,4.62,2.73,0.76,0.0
20201207:1610,0.0,0.0,0.0,0.0,0.0,2.65,0.69,0.0
20201207:1710,0.0,0.0,0.0,0.0,0.0,2.1,0.83,0.0
20201207:1810,0.0,0.0,0.0,0.0,0.0,1.76,0.83,0.0
20201207:1910,0.0,0.0,0.0,0.0,0.0,1.36,0.69,0.0
20201207:2010,0.0,0.0,0.0,0.0,0.0,1.3,0.62,0.0
20201207:2110,0.0,0.0,0.0,0.0,0.0,0.49,0.9,0.0
20201207:2210,0.0,0.0,0.0,0.0,0.0,0.45,0.97,0.0
20201207:2310,0.0,0.0,0.0,0.0,0.0,0.64,0.9,0.0
20201208:0010,0.0,0.0,0.0,0.0,0.0,0.51,0.9,0.0
20201208:0110,0.0,0.0,0.0,0.0,0.0,-0.36,1.31,0.0
20201208:0210,0.0,0.0,0.0,0.0,0.0,-0.03,1.52,0.0
20201208:0310,0.0,0.0,0.0,0.0,0.0,0.3,1.52,0.0
20201208:0410,0.0,0.0,0.0,0.0,0.0,0.37,1.52,0.0
20201208:0510,0.0,0.0,0.0,0.0,0.0,0.31,1.45,0.0
20201208:0610,0.0,0.0,0.0,0.0,0.0,0.51,1.38,0.0
20201208:0710,0.0,0.0,0.0,0.0,0.0,0.66,0.97,0.0
20201208:0810,3094.04,50.63,71.67,2.0,9.48,0.86,0.9,0.0
20201208:0910,5735.32,81.84,129.43,3.78,15.95,1.35,0.97,0.0
20201208:1010,6467.48,75.87,160.18,4.71,20.33,1.56,1.1,0.0
20201208:1110,1314.13,0.0,60.53,1.68,22.2,2.36,1.03,0.0
20201208:1210,8895.72,136.22,185.55,5.64,21.34,3.05,0.9,0.0
20201208:1310,5305.11,61.6,137.44,4.0,17.85,3.96,0.76,0.0
20201208:1410,2093.59,15.46,73.44,2.07,12.11,4.26,0.41,0.0
20201208:1510,21.27,0.0,7.02,0.2,4.58,4.0,0.48,0.0
20201208:1610,0.0,0.0,0.0,0.0,0.0,3.85,0.55,0.0
20201208:1710,0.0,0.0,0.0,0.0,0.0,3.72,0.62,0.0
20201208:1810,0.0,0.0,0.0,0.0,0.0,3.4,0.9,0.0
20201208:1910,0.0,0.0,0.0,0.0,0.0,3.34,0.76,0.0
20201208:2010,0.0,0.0,0.0,0.0,0.0,3.36,0.14,0.0
20201208:2110,0.0,0.0,0.0,0.0,0.0,3.07,0.76,0.0
20201208:2210,0.0,0.0,0.0,0.0,0.0,2.63,0.9,0.0
20201208:2310,0.0,0.0,0.0,0.0,0.0,2.67,0.76,0.0
20201209:0010,0.0,0.0,0.0,0.0,0.0,2.58,0.76,0.0
20201209:0110,0.0,0.0,0.0,0.0,0.0,1.63,1.03,0.0
20201209:0210,0.0,0.0,0.0,0.0,0.0,1.3,1.03,0.0
20201209:0310,0.0,0.0,0.0,0.0,0.0,2.02,0.76,0.0
20201209:0410,0.0,0.0,0.0,0.0,0.0,1.02,1.03,0.0
20201209:0510,0.0,0.0,0.0,0.0,0.0,0.3,1.24,0.0
20201209:0610,0.0,0.0,0.0,0.0,0.0,0.19,1.24,0.0
20201209:0710,0.0,0.0,0.0,0.0,0.0,0.23,1.52,0.0
20201209:0810,1933.89,21.95,60.18,1.68,9.34,0.72,1.45,0.0
20201209:0910,5604.19,79.59,128.04,3.73,15.81,2.5,1.24,0.0
20201209:1010,5011.42,44.24,146.13,4.22,20.21,5.64,0.76,0.0
20201209:1110,5818.5,54.45,165.33,4.81,22.1,6.93,0.48,0.0
20201209:1210,4173.86,23.98,139.35,3.98,21.26,7.64,0.14,0.0
20201209:1310,2561.91,7.73,98.84,2.78,17.79,7.49,0.76,0.0
20201209:1410,1336.68,3.11,59.33,1.66,12.06,6.93,1.03,0.0
20201209:1510,393.7,5.85,19.97,0.56,4.56,5.91,1.1,0.0
20201209:1610,0.0,0.0,0.0,0.0,0.0,4.99,1.1,0.0
20201209:1710,0.0,0.0,0.0,0.0,0.0,4.98,0.76,0.0
20201209:1810,0.0,0.0,0.0,0.0,0.0,4.67,0.34,0.0
20201209:1910,0.0,0.0,0.0,0.0,0.0,4.47,0.07,0.0
20201209:2010,0.0,0.0,0.0,0.0,0.0,3.55,0.34,0.0
20201209:2110,0.0,0.0,0.0,0.0,0.0,3.2,0.41,0.0
20201209:2210,0.0,0.0,0.0,0.0,0.0,2.86,0.41,0.0
20201209:2310,0.0,0.0,0.0,0.0,0.0,2.36,0.41,0.0
20201210:0010,0.0,0.0,0.0,0.0,0.0,1.91,0.41,0.0
20201210:0110,0.0,0.0,0.0,0.0,0.0,1.35,0.55,0.0
20201210:0210,0.0,0.0,0.0,0.0,0.0,0.75,0.62,0.0
20201210:0310,0.0,0.0,0.0,0.0,0.0,0.12,0.83,0.0
20201210:0410,0.0,0.0,0.0,0.0,0.0,-0.47,1.03,0.0
20201210:0510,0.0,0.0,0.0,0.0,0.0,-0.7,0.97,0.0
20201210:0610,0.0,0.0,0.0,0.0,0.0,-0.79,1.03,0.0
20201210:0710,0.0,0.0,0.0,0.0,0.0,0.18,1.45,0.0
20201210:0810,2044.38,25.9,60.19,1.68,9.21,0.83,1.03,0.0
20201210:0910,3267.39,24.84,103.74,2.95,15.69,2.44,0.62,0.0
20201210:1010,6204.58,71.56,158.41,4.64,20.1,3.48,0.28,0.0
20201210:1110,8743.32,130.63,190.59,5.76,22.0,4.95,0.07,0.0
20201210:1210,8581.39,132.28,183.84,5.57,21.18,5.69,0.21,0.0
20201210:1310,3908.74,31.01,121.87,3.49,17.73,5.96,0.21,0.0
20201210:1410,2780.03,31.17,82.56,2.34,12.03,5.9,0.21,0.0
20201210:1510,1174.43,29.41,27.81,0.78,4.54,5.64,0.14,0.0
20201210:1610,0.0,0.0,0.0,0.0,0.0,5.4,0.28,0.0
20201210:1710,0.0,0.0,0.0,0.0,0.0,5.19,0.21,0.0
20201210:1810,0.0,0.0,0.0,0.0,0.0,5.12,0.34,0.0
20201210:1910,0.0,0.0,0.0,0.0,0.0,3.89,0.34,0.0
20201210:2010,0.0,0.0,0.0,0.0,0.0,3.55,0.41,0.0
20201210:2110,0.0,0.0,0.0,0.0,0.0,2.94,0.69,0.0
20201210:2210,0.0,0.0,0.0,0.0,0.0,2.22,0.76,0.0
20201210:2310,0.0,0.0,0.0,0.0,0.0,1.51,0.62,0.0
20201211:0010,0.0,0.0,0.0,0.0,0.0,0.62,0.9,0.0
20201211:0110,0.0,0.0,0.0,0.0,0.0,0.02,1.03,0.0
20201211:0210,0.0,0.0,0.0,0.0,0.0,-0.41,0.76,0.0
20201211:0310,0.0,0.0,0.0,0.0,0.0,-0.78,0.9,0.0
20201211:0410,0.0,0.0,0.0,0.0,0.0,-0.89,0.83,0.0
20201211:0510,0.0,0.0,0.0,0.0,0.0,-1.14,0.9,0.0
20201211:0610,0.0,0.0,0.0,0.0,0.0,-1.08,0.76,0.0
20201211:0710,0.0,0.0,0.0,0.0,0.0,0.1,0.97,0.0
20201211:0810,1383.03,11.22,51.43,1.44,9.08,0.42,0.55,0.0
20201211:0910,4616.77,55.5,118.52,3.42,15.57,1.48,0.28,0.0
20201211:1010,3243.58,9.91,117.76,3.32,19.99,1.91,0.34,0.0
20201211:1110,3028.0,4.76,115.76,3.25,21.91,2.3,0.34,0.0
20201211:1210,3428.36,9.65,124.72,3.51,21.11,2.63,0.41,0.0
20201211:1310,3444.24,20.73,114.11,3.25,17.69,2.72,0.48,0.0
20201211:1410,907.42,0.0,45.62,1.27,12.0,2.63,0.48,0.0
20201211:1510,0.0,0.0,4.39,0.12,4.53,2.66,0.41,0.0
20201211:1610,0.0,0.0,0.0,0.0,0.0,2.36,0.21,0.0
20201211:1710,0.0,0.0,0.0,0.0,0.0,2.24,0.07,0.0
20201211:1810,0.0,0.0,0.0,0.0,0.0,2.02,0.21,0.0
20201211:1910,0.0,0.0,0.0,0.0,0.0,0.19,0.9,0.0
20201211:2010,0.0,0.0,0.0,0.0,0.0,0.88,0.62,0.0
20201211:2110,0.0,0.0,0.0,0.0,0.0,1.03,0.28,0.0
20201211:2210,0.0,0.0,0.0,0.0,0.0,1.03,0.34,0.0
20201211:2310,0.0,0.0,0.0,0.0,0.0,0.82,0.41,0.0
20201212:0010,0.0,0.0,0.0,0.0,0.0,0.6,0.69,0.0
20201212:0110,0.0,0.0,0.0,0.0,0.0,0.66,0.55,0.0
20201212:0210,0.0,0.0,0.0,0.0,0.0,0.58,0.55,0.0
20201212:0310,0.0,0.0,0.0,0.0,0.0,0.49,0.34,0.0
20201212:0410,0.0,0.0,0.0,0.0,0.0,0.29,0.34,0.0
20201212:0510,0.0,0.0,0.0,0.0,0.0,0.34,0.55,0.0
20201212:0610,0.0,0.0,0.0,0.0,0.0,0.17,0.62,0.0
20201212:0710,0.0,0.0,0.0,0.0,0.0,-0.04,0.83,0.0
20201212:0810,12077.38,362.78,73.04,3.15,8.96,0.57,0.76,0.0
20201212:0910,12032.3,284.53,148.77,5.0,15.45,1.55,0.41,0.0
20201212:1010,10695.62,201.35,185.3,5.81,19.88,2.52,0.28,0.0
20201212:1110,15012.99,344.06,205.17,7.25,21.82,3.33,0.28,0.0
20201212:1210,19418.62,565.86,160.86,8.08,21.05,3.95,0.34,0.0
20201212:1310,15447.01,413.09,156.26,6.3,17.65,4.34,0.28,0.0
20201212:1410,9810.43,244.64,116.02,3.76,11.98,4.54,0.14,0.0
20201212:1510,1733.23,47.42,30.35,0.85,4.53,4.24,0.21,0.0
20201212:1610,0.0,0.0,0.0,0.0,0.0,3.58,0.48,0.0
20201212:1710,0.0,0.0,0.0,0.0,0.0,3.19,0.48,0.0
20201212:1810,0.0,0.0,0.0,0.0,0.0,2.96,0.48,0.0
20201212:1910,0.0,0.0,0.0,0.0,0.0,3.37,0.55,0.0
20201212:2010,0.0,0.0,0.0,0.0,0.0,3.12,0.62,0.0
20201212:2110,0.0,0.0,0.0,0.0,0.0,2.98,0.76,0.0
20201212:2210,0.0,0.0,0.0,0.0,0.0,2.76,0.83,0.0
20201212:2310,0.0,0.0,0.0,0.0,0.0,2.17,0.21,0.0
20201213:0010,0.0,0.0,0.0,0.0,0.0,1.12,0.07,0.0
20201213:0110,0.0,0.0,0.0,0.0,0.0,0.27,0.14,0.0
20201213:0210,0.0,0.0,0.0,0.0,0.0,-0.15,0.21,0.0
20201213:0310,0.0,0.0,0.0,0.0,0.0,-0.41,0.28,0.0
20201213:0410,0.0,0.0,0.0,0.0,0.0,-0.3,0.34,0.0
20201213:0510,0.0,0.0,0.0,0.0,0.0,-0.23,0.41,0.0
20201213:0610,0.0,0.0,0.0,0.0,0.0,-0.33,0.41,0.0
20201213:0710,0.0,0.0,0.0,0.0,0.0,0.3,0.76,0.0
20201213:0810,11766.55,351.14,74.5,3.08,8.84,0.65,0.55,0.0
20201213:0910,17683.8,549.39,100.0,6.03,15.35,2.24,0.48,0.0
20201213:1010,20351.43,648.42,120.79,7.96,19.79,4.51,0.28,0.0
20201213:1110,21756.69,713.86,121.68,8.91,21.75,6.4,0.41,0.0
20201213:1210,20833.08,666.54,129.01,8.47,20.99,7.59,0.69,0.0
20201213:1310,18791.24,604.09,107.65,7.05,17.61,8.1,0.69,0.0
20201213:1410,14224.95,443.25,87.74,4.49,11.97,8.04,0.76,0.0
20201213:1510,4564.06,142.53,38.83,1.17,4.53,7.23,0.83,0.0
20201213:1610,0.0,0.0,0.0,0.0,0.0,5.9,0.97,0.0
20201213:1710,0.0,0.0,0.0,0.0,0.0,4.81,0.97,0.0
20201213:1810,0.0,0.0,0.0,0.0,0.0,4.34,0.9,0.0
20201213:1910,0.0,0.0,0.0,0.0,0.0,4.69,0.21,0.0
20201213:2010,0.0,0.0,0.0,0.0,0.0,4.33,0.55,0.0
20201213:2110,0.0,0.0,0.0,0.0,0.0,3.85,0.83,0.0
20201213:2210,0.0,0.0,0.0,0.0,0.0,3.62,0.83,0.0
20201213:2310,0.0,0.0,0.0,0.0,0.0,3.61,0.9,0.0
20201214:0010,0.0,0.0,0.0,0.0,0.0,3.6,0.97,0.0
20201214:0110,0.0,0.0,0.0,0.0,0.0,3.44,0.76,0.0
20201214:0210,0.0,0.0,0.0,0.0,0.0,3.29,0.76,0.0
20201214:0310,0.0,0.0,0.0,0.0,0.0,3.11,0.83,0.0
20201214:0410,0.0,0.0,0.0,0.0,0.0,3.09,0.76,0.0
20201214:0510,0.0,0.0,0.0,0.0,0.0,3.21,0.76,0.0
20201214:0610,0.0,0.0,0.0,0.0,0.0,3.04,0.76,0.0
20201214:0710,0.0,0.0,0.0,0.0,0.0,2.17,0.9,0.0
20201214:0810,10179.05,288.99,81.1,2.83,8.73,2.2,0.83,0.0
20201214:0910,17408.21,546.24,96.2,5.93,15.24,3.01,0.34,0.0
20201214:1010,11665.9,242.64,184.38,5.98,19.7,4.94,0.21,0.0
20201214:1110,19239.55,564.26,166.54,8.23,21.68,6.38,0.21,0.0
20201214:1210,18629.31,546.46,162.11,7.91,20.94,7.31,0.21,0.0
20201214:1310,18171.48,579.15,111.08,6.88,17.59,7.76,0.28,0.0
20201214:1410,13084.81,393.65,95.76,4.27,11.96,7.65,0.21,0.0
20201214:1510,3344.86,101.01,36.48,1.05,4.54,6.98,0.21,0.0
20201214:1610,0.0,0.0,0.0,0.0,0.0,6.18,0.55,0.0
20201214:1710,0.0,0.0,0.0,0.0,0.0,5.41,0.9,0.0
20201214:1810,0.0,0.0,0.0,0.0,0.0,4.92,0.97,0.0
20201214:1910,0.0,0.0,0.0,0.0,0.0,4.29,0.9,0.0
20201214:2010,0.0,0.0,0.0,0.0,0.0,4.26,0.97,0.0
20201214:2110,0.0,0.0,0.0,0.0,0.0,4.28,0.83,0.0
20201214:2210,0.0,0.0,0.0,0.0,0.0,4.06,0.9,0.0
20201214:2310,0.0,0.0,0.0,0.0,0.0,3.43,1.1,0.0
20201215:0010,0.0,0.0,0.0,0.0,0.0,2.99,1.17,0.0
20201215:0110,0.0,0.0,0.0,0.0,0.0,3.87,0.97,0.0
20201215:0210,0.0,0.0,0.0,0.0,0.0,3.67,0.97,0.0
20201215:0310,0.0,0.0,0.0,0.0,0.0,3.55,1.03,0.0
20201215:0410,0.0,0.0,0.0,0.0,0.0,3.45,1.03,0.0
20201215:0510,0.0,0.0,0.0,0.0,0.0,3.21,1.03,0.0
20201215:0610,0.0,0.0,0.0,0.0,0.0,3.05,0.9,0.0
20201215:0710,0.0,0.0,0.0,0.0,0.0,2.9,0.69,0.0
20201215:0810,1107.12,7.78,45.38,1.27,8.63,2.82,0.55,0.0
20201215:0910,2533.02,14.14,89.72,2.54,15.15,3.48,0.48,0.0
20201215:1010,8163.24,130.43,169.08,5.1,19.62,4.8,0.41,0.0
20201215:1110,13531.85,295.95,202.5,6.86,21.62,5.89,0.34,0.0
20201215:1210,7192.01,97.32,170.68,5.08,20.9,6.65,0.21,0.0
